"id","taiaroa_east","direction","latitude","longitude","date","species","species_nice_name","count","year","month","season","avg_windstress","windstress_class","sst","sss","avg_sst_grad_km","avg_sss_grad_km","water_mass"
"munida_2020_07_28","TaiaroaEast45.50km","inbound",-45.820735,171.32876,"2020-07-28","southern_royal_albatross","Southern royal albatross",1,2020,7,"winter",0.02648226,"weak_downfront",8.3336575,34.3350305,0.04,0.01,"SASW"
"munida_2020_07_28","TaiaroaEast45.50km","inbound",-45.820735,171.32876,"2020-07-28","grey_petrel","Grey petrel",2,2020,7,"winter",0.02648226,"weak_downfront",8.3336575,34.3350305,0.04,0.01,"SASW"
"munida_2020_07_28","TaiaroaEast40.45km","inbound",-45.819631,171.264659,"2020-07-28","white_capped_mollymawk","White-capped albatross",1,2020,7,"winter",0.02648226,"weak_downfront",8.37944875,34.341434,0.01,0,"SASW"
"munida_2020_07_28","TaiaroaEast40.45km","inbound",-45.819631,171.264659,"2020-07-28","northern_royal_albatross","Northern royal albatross",1,2020,7,"winter",0.02648226,"weak_downfront",8.37944875,34.341434,0.01,0,"SASW"
"munida_2020_07_28","TaiaroaEast40.45km","inbound",-45.819631,171.264659,"2020-07-28","white_fronted_tern","White-fronted tern",1,2020,7,"winter",0.02648226,"weak_downfront",8.37944875,34.341434,0.01,0,"SASW"
"munida_2020_07_28","TaiaroaEast40.45km","inbound",-45.819631,171.264659,"2020-07-28","bullers_mollymawk","Buller's albatross",1,2020,7,"winter",0.02648226,"weak_downfront",8.37944875,34.341434,0.01,0,"SASW"
"munida_2020_07_28","TaiaroaEast40.45km","inbound",-45.819631,171.264659,"2020-07-28","cape_petrel","Cape petrel",2,2020,7,"winter",0.02648226,"weak_downfront",8.37944875,34.341434,0.01,0,"SASW"
"munida_2020_07_28","TaiaroaEast35.40km","inbound",-45.813379,171.2,"2020-07-28","white_capped_mollymawk","White-capped albatross",1,2020,7,"winter",0.02648226,"weak_downfront",9.9926,34.66188,-0.32,-0.09,"STW"
"munida_2020_07_28","TaiaroaEast35.40km","inbound",-45.813379,171.2,"2020-07-28","bullers_mollymawk","Buller's albatross",1,2020,7,"winter",0.02648226,"weak_downfront",9.9926,34.66188,-0.32,-0.09,"STW"
"munida_2020_07_28","TaiaroaEast35.40km","inbound",-45.813379,171.2,"2020-07-28","cape_petrel","Cape petrel",4,2020,7,"winter",0.02648226,"weak_downfront",9.9926,34.66188,-0.32,-0.09,"STW"
"munida_2020_07_28","TaiaroaEast35.40km","inbound",-45.813379,171.2,"2020-07-28","southern_royal_albatross","Southern royal albatross",1,2020,7,"winter",0.02648226,"weak_downfront",9.9926,34.66188,-0.32,-0.09,"STW"
"munida_2020_07_28","TaiaroaEast30.35km","inbound",-45.805056,171.136873,"2020-07-28","black_backed_gull","Black-backed gull",1,2020,7,"winter",0.02648226,"weak_downfront",10.300675,34.75470975,-0.01,0,"STW"
"munida_2020_07_28","TaiaroaEast30.35km","inbound",-45.805056,171.136873,"2020-07-28","white_capped_mollymawk","White-capped albatross",1,2020,7,"winter",0.02648226,"weak_downfront",10.300675,34.75470975,-0.01,0,"STW"
"munida_2020_07_28","TaiaroaEast30.35km","inbound",-45.805056,171.136873,"2020-07-28","northern_royal_albatross","Northern royal albatross",1,2020,7,"winter",0.02648226,"weak_downfront",10.300675,34.75470975,-0.01,0,"STW"
"munida_2020_07_28","TaiaroaEast30.35km","inbound",-45.805056,171.136873,"2020-07-28","bullers_mollymawk","Buller's albatross",1,2020,7,"winter",0.02648226,"weak_downfront",10.300675,34.75470975,-0.01,0,"STW"
"munida_2020_07_28","TaiaroaEast30.35km","inbound",-45.805056,171.136873,"2020-07-28","cape_petrel","Cape petrel",4,2020,7,"winter",0.02648226,"weak_downfront",10.300675,34.75470975,-0.01,0,"STW"
"munida_2020_07_28","TaiaroaEast25.30km","inbound",-45.802175,171.070927,"2020-07-28","black_backed_gull","Black-backed gull",3,2020,7,"winter",0.02648226,"weak_downfront",9.96676,34.695007375,0.03,0.01,"STW"
"munida_2020_07_28","TaiaroaEast25.30km","inbound",-45.802175,171.070927,"2020-07-28","white_capped_mollymawk","White-capped albatross",1,2020,7,"winter",0.02648226,"weak_downfront",9.96676,34.695007375,0.03,0.01,"STW"
"munida_2020_07_28","TaiaroaEast25.30km","inbound",-45.802175,171.070927,"2020-07-28","northern_royal_albatross","Northern royal albatross",1,2020,7,"winter",0.02648226,"weak_downfront",9.96676,34.695007375,0.03,0.01,"STW"
"munida_2020_07_28","TaiaroaEast25.30km","inbound",-45.802175,171.070927,"2020-07-28","bullers_mollymawk","Buller's albatross",3,2020,7,"winter",0.02648226,"weak_downfront",9.96676,34.695007375,0.03,0.01,"STW"
"munida_2020_07_28","TaiaroaEast25.30km","inbound",-45.802175,171.070927,"2020-07-28","cape_petrel","Cape petrel",60,2020,7,"winter",0.02648226,"weak_downfront",9.96676,34.695007375,0.03,0.01,"STW"
"munida_2020_07_28","TaiaroaEast25.30km","inbound",-45.802175,171.070927,"2020-07-28","salvins_mollymawk","Salvin's albatross",1,2020,7,"winter",0.02648226,"weak_downfront",9.96676,34.695007375,0.03,0.01,"STW"
"munida_2020_07_28","TaiaroaEast25.30km","inbound",-45.802175,171.070927,"2020-07-28","southern_royal_albatross","Southern royal albatross",1,2020,7,"winter",0.02648226,"weak_downfront",9.96676,34.695007375,0.03,0.01,"STW"
"munida_2020_07_28","TaiaroaEast25.30km","inbound",-45.802175,171.070927,"2020-07-28","black_browed_mollymawk","Black-browed albatross",1,2020,7,"winter",0.02648226,"weak_downfront",9.96676,34.695007375,0.03,0.01,"STW"
"munida_2020_07_28","TaiaroaEast20.25km","inbound",-45.791233,171.00974,"2020-07-28","white_capped_mollymawk","White-capped albatross",1,2020,7,"winter",0.02648226,"weak_downfront",10.1880325,34.70945825,-0.05,0.01,"STW"
"munida_2020_07_28","TaiaroaEast20.25km","inbound",-45.791233,171.00974,"2020-07-28","bullers_mollymawk","Buller's albatross",4,2020,7,"winter",0.02648226,"weak_downfront",10.1880325,34.70945825,-0.05,0.01,"STW"
"munida_2020_07_28","TaiaroaEast20.25km","inbound",-45.791233,171.00974,"2020-07-28","cape_petrel","Cape petrel",1,2020,7,"winter",0.02648226,"weak_downfront",10.1880325,34.70945825,-0.05,0.01,"STW"
"munida_2020_07_28","TaiaroaEast20.25km","inbound",-45.791233,171.00974,"2020-07-28","southern_royal_albatross","Southern royal albatross",1,2020,7,"winter",0.02648226,"weak_downfront",10.1880325,34.70945825,-0.05,0.01,"STW"
"munida_2020_07_28","TaiaroaEast20.25km","inbound",-45.791233,171.00974,"2020-07-28","fairy_prion","Fairy prion",1,2020,7,"winter",0.02648226,"weak_downfront",10.1880325,34.70945825,-0.05,0.01,"STW"
"munida_2020_07_28","TaiaroaEast15.20km","inbound",-45.784802,170.948576,"2020-07-28","black_backed_gull","Black-backed gull",1,2020,7,"winter",0.02648226,"weak_downfront",10.0066425,34.4576435,0.1,0.11,"NW"
"munida_2020_07_28","TaiaroaEast15.20km","inbound",-45.784802,170.948576,"2020-07-28","white_capped_mollymawk","White-capped albatross",1,2020,7,"winter",0.02648226,"weak_downfront",10.0066425,34.4576435,0.1,0.11,"NW"
"munida_2020_07_28","TaiaroaEast15.20km","inbound",-45.784802,170.948576,"2020-07-28","bullers_mollymawk","Buller's albatross",2,2020,7,"winter",0.02648226,"weak_downfront",10.0066425,34.4576435,0.1,0.11,"NW"
"munida_2020_07_28","TaiaroaEast15.20km","inbound",-45.784802,170.948576,"2020-07-28","cape_petrel","Cape petrel",2,2020,7,"winter",0.02648226,"weak_downfront",10.0066425,34.4576435,0.1,0.11,"NW"
"munida_2020_07_28","TaiaroaEast15.20km","inbound",-45.784802,170.948576,"2020-07-28","southern_royal_albatross","Southern royal albatross",1,2020,7,"winter",0.02648226,"weak_downfront",10.0066425,34.4576435,0.1,0.11,"NW"
"munida_2020_07_28","TaiaroaEast15.20km","inbound",-45.784802,170.948576,"2020-07-28","fairy_prion","Fairy prion",1,2020,7,"winter",0.02648226,"weak_downfront",10.0066425,34.4576435,0.1,0.11,"NW"
"munida_2020_07_28","TaiaroaEast10.15km","inbound",-45.781968,170.880842,"2020-07-28","cape_petrel","Cape petrel",2,2020,7,"winter",0.02648226,"weak_downfront",9.59911875,33.9356595,0.01,0.06,"NW"
"munida_2020_07_28","TaiaroaEast10.15km","inbound",-45.781968,170.880842,"2020-07-28","fairy_prion","Fairy prion",1,2020,7,"winter",0.02648226,"weak_downfront",9.59911875,33.9356595,0.01,0.06,"NW"
"munida_2020_10_13","TaiaroaEast0.5km","outbound",-45.770816,170.756482,"2020-10-13","black_backed_gull","Black-backed gull",1,2020,10,"spring",-0.0590876,"strong_upfront",11.773945,34.489579625,0.01,-0.01,"NW"
"munida_2020_10_13","TaiaroaEast0.5km","outbound",-45.770816,170.756482,"2020-10-13","red_billed_gull","Red-billed gull",1,2020,10,"spring",-0.0590876,"strong_upfront",11.773945,34.489579625,0.01,-0.01,"NW"
"munida_2020_10_13","TaiaroaEast0.5km","outbound",-45.770816,170.756482,"2020-10-13","white_fronted_tern","White-fronted tern",2,2020,10,"spring",-0.0590876,"strong_upfront",11.773945,34.489579625,0.01,-0.01,"NW"
"munida_2020_10_13","TaiaroaEast0.5km","outbound",-45.770816,170.756482,"2020-10-13","otago_shag","Otago shag",1,2020,10,"spring",-0.0590876,"strong_upfront",11.773945,34.489579625,0.01,-0.01,"NW"
"munida_2020_10_13","TaiaroaEast0.5km","outbound",-45.770816,170.756482,"2020-10-13","spotted_shag","Spotted shag",2,2020,10,"spring",-0.0590876,"strong_upfront",11.773945,34.489579625,0.01,-0.01,"NW"
"munida_2020_10_13","TaiaroaEast5.10km","outbound",-45.774693,170.820007,"2020-10-13","black_backed_gull","Black-backed gull",5,2020,10,"spring",-0.0590876,"strong_upfront",11.8655558333333,34.4782508333333,0.01,0.01,"NW"
"munida_2020_10_13","TaiaroaEast5.10km","outbound",-45.774693,170.820007,"2020-10-13","red_billed_gull","Red-billed gull",2,2020,10,"spring",-0.0590876,"strong_upfront",11.8655558333333,34.4782508333333,0.01,0.01,"NW"
"munida_2020_10_13","TaiaroaEast5.10km","outbound",-45.774693,170.820007,"2020-10-13","white_capped_mollymawk","White-capped albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",11.8655558333333,34.4782508333333,0.01,0.01,"NW"
"munida_2020_10_13","TaiaroaEast5.10km","outbound",-45.774693,170.820007,"2020-10-13","unknown_giant_petrel","Unknown giant petrel",1,2020,10,"spring",-0.0590876,"strong_upfront",11.8655558333333,34.4782508333333,0.01,0.01,"NW"
"munida_2020_10_13","TaiaroaEast5.10km","outbound",-45.774693,170.820007,"2020-10-13","cape_petrel","Cape petrel",1,2020,10,"spring",-0.0590876,"strong_upfront",11.8655558333333,34.4782508333333,0.01,0.01,"NW"
"munida_2020_10_13","TaiaroaEast5.10km","outbound",-45.774693,170.820007,"2020-10-13","white_chinned_petrel","White-chinned petrel",1,2020,10,"spring",-0.0590876,"strong_upfront",11.8655558333333,34.4782508333333,0.01,0.01,"NW"
"munida_2020_10_13","TaiaroaEast5.10km","outbound",-45.774693,170.820007,"2020-10-13","salvins_mollymawk","Salvin's albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",11.8655558333333,34.4782508333333,0.01,0.01,"NW"
"munida_2020_10_13","TaiaroaEast5.10km","outbound",-45.774693,170.820007,"2020-10-13","southern_royal_albatross","Southern royal albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",11.8655558333333,34.4782508333333,0.01,0.01,"NW"
"munida_2020_10_13","TaiaroaEast5.10km","outbound",-45.774693,170.820007,"2020-10-13","spotted_shag","Spotted shag",1,2020,10,"spring",-0.0590876,"strong_upfront",11.8655558333333,34.4782508333333,0.01,0.01,"NW"
"munida_2020_10_13","TaiaroaEast10.15km","outbound",-45.781968,170.880842,"2020-10-13","sooty_shearwater","Sooty shearwater",70,2020,10,"spring",-0.0590876,"strong_upfront",11.66205,34.5842125,0.01,-0.02,"NW"
"munida_2020_10_13","TaiaroaEast10.15km","outbound",-45.781968,170.880842,"2020-10-13","salvins_mollymawk","Salvin's albatross",2,2020,10,"spring",-0.0590876,"strong_upfront",11.66205,34.5842125,0.01,-0.02,"NW"
"munida_2020_10_13","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2020-10-13","black_backed_gull","Black-backed gull",2,2020,10,"spring",-0.0590876,"strong_upfront",11.7833891666667,34.5597595833333,0.03,0.04,"NW"
"munida_2020_10_13","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2020-10-13","sooty_shearwater","Sooty shearwater",100,2020,10,"spring",-0.0590876,"strong_upfront",11.7833891666667,34.5597595833333,0.03,0.04,"NW"
"munida_2020_10_13","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2020-10-13","white_capped_mollymawk","White-capped albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",11.7833891666667,34.5597595833333,0.03,0.04,"NW"
"munida_2020_10_13","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2020-10-13","northern_royal_albatross","Northern royal albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",11.7833891666667,34.5597595833333,0.03,0.04,"NW"
"munida_2020_10_13","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2020-10-13","cape_petrel","Cape petrel",2,2020,10,"spring",-0.0590876,"strong_upfront",11.7833891666667,34.5597595833333,0.03,0.04,"NW"
"munida_2020_10_13","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2020-10-13","white_chinned_petrel","White-chinned petrel",2,2020,10,"spring",-0.0590876,"strong_upfront",11.7833891666667,34.5597595833333,0.03,0.04,"NW"
"munida_2020_10_13","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2020-10-13","salvins_mollymawk","Salvin's albatross",2,2020,10,"spring",-0.0590876,"strong_upfront",11.7833891666667,34.5597595833333,0.03,0.04,"NW"
"munida_2020_10_13","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2020-10-13","southern_royal_albatross","Southern royal albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",11.7833891666667,34.5597595833333,0.03,0.04,"NW"
"munida_2020_10_13","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2020-10-13","fairy_prion","Fairy prion",1,2020,10,"spring",-0.0590876,"strong_upfront",11.7833891666667,34.5597595833333,0.03,0.04,"NW"
"munida_2020_10_13","TaiaroaEast20.25km","outbound",-45.791233,171.00974,"2020-10-13","black_backed_gull","Black-backed gull",2,2020,10,"spring",-0.0590876,"strong_upfront",11.6772429166667,34.6630863333333,-0.02,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast20.25km","outbound",-45.791233,171.00974,"2020-10-13","sooty_shearwater","Sooty shearwater",1,2020,10,"spring",-0.0590876,"strong_upfront",11.6772429166667,34.6630863333333,-0.02,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast20.25km","outbound",-45.791233,171.00974,"2020-10-13","white_capped_mollymawk","White-capped albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",11.6772429166667,34.6630863333333,-0.02,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast20.25km","outbound",-45.791233,171.00974,"2020-10-13","cape_petrel","Cape petrel",1,2020,10,"spring",-0.0590876,"strong_upfront",11.6772429166667,34.6630863333333,-0.02,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast20.25km","outbound",-45.791233,171.00974,"2020-10-13","white_chinned_petrel","White-chinned petrel",2,2020,10,"spring",-0.0590876,"strong_upfront",11.6772429166667,34.6630863333333,-0.02,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast20.25km","outbound",-45.791233,171.00974,"2020-10-13","salvins_mollymawk","Salvin's albatross",2,2020,10,"spring",-0.0590876,"strong_upfront",11.6772429166667,34.6630863333333,-0.02,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast20.25km","outbound",-45.791233,171.00974,"2020-10-13","southern_royal_albatross","Southern royal albatross",2,2020,10,"spring",-0.0590876,"strong_upfront",11.6772429166667,34.6630863333333,-0.02,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast20.25km","outbound",-45.791233,171.00974,"2020-10-13","fairy_prion","Fairy prion",1,2020,10,"spring",-0.0590876,"strong_upfront",11.6772429166667,34.6630863333333,-0.02,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast25.30km","outbound",-45.802175,171.070927,"2020-10-13","black_backed_gull","Black-backed gull",4,2020,10,"spring",-0.0590876,"strong_upfront",11.29852,34.792550125,-0.13,0.04,"STW"
"munida_2020_10_13","TaiaroaEast25.30km","outbound",-45.802175,171.070927,"2020-10-13","sooty_shearwater","Sooty shearwater",1,2020,10,"spring",-0.0590876,"strong_upfront",11.29852,34.792550125,-0.13,0.04,"STW"
"munida_2020_10_13","TaiaroaEast25.30km","outbound",-45.802175,171.070927,"2020-10-13","white_capped_mollymawk","White-capped albatross",2,2020,10,"spring",-0.0590876,"strong_upfront",11.29852,34.792550125,-0.13,0.04,"STW"
"munida_2020_10_13","TaiaroaEast25.30km","outbound",-45.802175,171.070927,"2020-10-13","cape_petrel","Cape petrel",1,2020,10,"spring",-0.0590876,"strong_upfront",11.29852,34.792550125,-0.13,0.04,"STW"
"munida_2020_10_13","TaiaroaEast25.30km","outbound",-45.802175,171.070927,"2020-10-13","white_chinned_petrel","White-chinned petrel",2,2020,10,"spring",-0.0590876,"strong_upfront",11.29852,34.792550125,-0.13,0.04,"STW"
"munida_2020_10_13","TaiaroaEast25.30km","outbound",-45.802175,171.070927,"2020-10-13","salvins_mollymawk","Salvin's albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",11.29852,34.792550125,-0.13,0.04,"STW"
"munida_2020_10_13","TaiaroaEast25.30km","outbound",-45.802175,171.070927,"2020-10-13","southern_royal_albatross","Southern royal albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",11.29852,34.792550125,-0.13,0.04,"STW"
"munida_2020_10_13","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2020-10-13","black_backed_gull","Black-backed gull",4,2020,10,"spring",-0.0590876,"strong_upfront",10.836855,34.785855625,-0.04,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2020-10-13","sooty_shearwater","Sooty shearwater",3,2020,10,"spring",-0.0590876,"strong_upfront",10.836855,34.785855625,-0.04,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2020-10-13","northern_royal_albatross","Northern royal albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",10.836855,34.785855625,-0.04,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2020-10-13","cape_petrel","Cape petrel",5,2020,10,"spring",-0.0590876,"strong_upfront",10.836855,34.785855625,-0.04,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2020-10-13","white_chinned_petrel","White-chinned petrel",2,2020,10,"spring",-0.0590876,"strong_upfront",10.836855,34.785855625,-0.04,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2020-10-13","southern_royal_albatross","Southern royal albatross",2,2020,10,"spring",-0.0590876,"strong_upfront",10.836855,34.785855625,-0.04,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2020-10-13","fairy_prion","Fairy prion",10,2020,10,"spring",-0.0590876,"strong_upfront",10.836855,34.785855625,-0.04,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2020-10-13","unknown_gadfly","Unknown gadfly",1,2020,10,"spring",-0.0590876,"strong_upfront",10.836855,34.785855625,-0.04,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2020-10-13","sooty_shearwater","Sooty shearwater",5,2020,10,"spring",-0.0590876,"strong_upfront",10.85500625,34.75507225,-0.03,-0.02,"STW"
"munida_2020_10_13","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2020-10-13","white_capped_mollymawk","White-capped albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",10.85500625,34.75507225,-0.03,-0.02,"STW"
"munida_2020_10_13","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2020-10-13","bullers_mollymawk","Buller's albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",10.85500625,34.75507225,-0.03,-0.02,"STW"
"munida_2020_10_13","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2020-10-13","cape_petrel","Cape petrel",1,2020,10,"spring",-0.0590876,"strong_upfront",10.85500625,34.75507225,-0.03,-0.02,"STW"
"munida_2020_10_13","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2020-10-13","white_chinned_petrel","White-chinned petrel",3,2020,10,"spring",-0.0590876,"strong_upfront",10.85500625,34.75507225,-0.03,-0.02,"STW"
"munida_2020_10_13","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2020-10-13","southern_royal_albatross","Southern royal albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",10.85500625,34.75507225,-0.03,-0.02,"STW"
"munida_2020_10_13","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2020-10-13","fairy_prion","Fairy prion",2,2020,10,"spring",-0.0590876,"strong_upfront",10.85500625,34.75507225,-0.03,-0.02,"STW"
"munida_2020_10_13","TaiaroaEast40.45km","outbound",-45.819631,171.264659,"2020-10-13","sooty_shearwater","Sooty shearwater",1,2020,10,"spring",-0.0590876,"strong_upfront",10.70070375,34.710639625,-0.02,0,"STW"
"munida_2020_10_13","TaiaroaEast40.45km","outbound",-45.819631,171.264659,"2020-10-13","white_capped_mollymawk","White-capped albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",10.70070375,34.710639625,-0.02,0,"STW"
"munida_2020_10_13","TaiaroaEast40.45km","outbound",-45.819631,171.264659,"2020-10-13","cape_petrel","Cape petrel",5,2020,10,"spring",-0.0590876,"strong_upfront",10.70070375,34.710639625,-0.02,0,"STW"
"munida_2020_10_13","TaiaroaEast40.45km","outbound",-45.819631,171.264659,"2020-10-13","white_chinned_petrel","White-chinned petrel",1,2020,10,"spring",-0.0590876,"strong_upfront",10.70070375,34.710639625,-0.02,0,"STW"
"munida_2020_10_13","TaiaroaEast40.45km","outbound",-45.819631,171.264659,"2020-10-13","salvins_mollymawk","Salvin's albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",10.70070375,34.710639625,-0.02,0,"STW"
"munida_2020_10_13","TaiaroaEast40.45km","outbound",-45.819631,171.264659,"2020-10-13","southern_royal_albatross","Southern royal albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",10.70070375,34.710639625,-0.02,0,"STW"
"munida_2020_10_13","TaiaroaEast45.50km","outbound",-45.820735,171.32876,"2020-10-13","white_capped_mollymawk","White-capped albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",10.572455,34.6924665,-0.01,0,"STW"
"munida_2020_10_13","TaiaroaEast45.50km","outbound",-45.820735,171.32876,"2020-10-13","northern_royal_albatross","Northern royal albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",10.572455,34.6924665,-0.01,0,"STW"
"munida_2020_10_13","TaiaroaEast45.50km","outbound",-45.820735,171.32876,"2020-10-13","cape_petrel","Cape petrel",2,2020,10,"spring",-0.0590876,"strong_upfront",10.572455,34.6924665,-0.01,0,"STW"
"munida_2020_10_13","TaiaroaEast45.50km","outbound",-45.820735,171.32876,"2020-10-13","white_chinned_petrel","White-chinned petrel",4,2020,10,"spring",-0.0590876,"strong_upfront",10.572455,34.6924665,-0.01,0,"STW"
"munida_2020_10_13","TaiaroaEast45.50km","outbound",-45.820735,171.32876,"2020-10-13","southern_royal_albatross","Southern royal albatross",2,2020,10,"spring",-0.0590876,"strong_upfront",10.572455,34.6924665,-0.01,0,"STW"
"munida_2020_10_13","TaiaroaEast45.50km","outbound",-45.820735,171.32876,"2020-10-13","fairy_prion","Fairy prion",10,2020,10,"spring",-0.0590876,"strong_upfront",10.572455,34.6924665,-0.01,0,"STW"
"munida_2020_10_13","TaiaroaEast50.55km","outbound",-45.821431,171.394157,"2020-10-13","cape_petrel","Cape petrel",1,2020,10,"spring",-0.0590876,"strong_upfront",10.4962175,34.6767639583333,-0.07,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast50.55km","outbound",-45.821431,171.394157,"2020-10-13","white_chinned_petrel","White-chinned petrel",1,2020,10,"spring",-0.0590876,"strong_upfront",10.4962175,34.6767639583333,-0.07,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast50.55km","outbound",-45.821431,171.394157,"2020-10-13","salvins_mollymawk","Salvin's albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",10.4962175,34.6767639583333,-0.07,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast50.55km","outbound",-45.821431,171.394157,"2020-10-13","southern_royal_albatross","Southern royal albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",10.4962175,34.6767639583333,-0.07,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast50.55km","outbound",-45.821431,171.394157,"2020-10-13","fairy_prion","Fairy prion",6,2020,10,"spring",-0.0590876,"strong_upfront",10.4962175,34.6767639583333,-0.07,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast50.55km","outbound",-45.821431,171.394157,"2020-10-13","unknown_storm_petrel","Unknown storm petrel",1,2020,10,"spring",-0.0590876,"strong_upfront",10.4962175,34.6767639583333,-0.07,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast50.55km","outbound",-45.821431,171.394157,"2020-10-13","southern_giant_petrel","Southern giant petrel",1,2020,10,"spring",-0.0590876,"strong_upfront",10.4962175,34.6767639583333,-0.07,-0.01,"STW"
"munida_2020_10_13","TaiaroaEast55.60km","outbound",-45.830173,171.458426,"2020-10-13","sooty_shearwater","Sooty shearwater",1,2020,10,"spring",-0.0590876,"strong_upfront",9.92616,34.6209575,-0.14,-0.03,"STW"
"munida_2020_10_13","TaiaroaEast55.60km","outbound",-45.830173,171.458426,"2020-10-13","white_capped_mollymawk","White-capped albatross",2,2020,10,"spring",-0.0590876,"strong_upfront",9.92616,34.6209575,-0.14,-0.03,"STW"
"munida_2020_10_13","TaiaroaEast55.60km","outbound",-45.830173,171.458426,"2020-10-13","bullers_mollymawk","Buller's albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",9.92616,34.6209575,-0.14,-0.03,"STW"
"munida_2020_10_13","TaiaroaEast55.60km","outbound",-45.830173,171.458426,"2020-10-13","cape_petrel","Cape petrel",8,2020,10,"spring",-0.0590876,"strong_upfront",9.92616,34.6209575,-0.14,-0.03,"STW"
"munida_2020_10_13","TaiaroaEast55.60km","outbound",-45.830173,171.458426,"2020-10-13","white_chinned_petrel","White-chinned petrel",4,2020,10,"spring",-0.0590876,"strong_upfront",9.92616,34.6209575,-0.14,-0.03,"STW"
"munida_2020_10_13","TaiaroaEast55.60km","outbound",-45.830173,171.458426,"2020-10-13","salvins_mollymawk","Salvin's albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",9.92616,34.6209575,-0.14,-0.03,"STW"
"munida_2020_10_13","TaiaroaEast55.60km","outbound",-45.830173,171.458426,"2020-10-13","southern_royal_albatross","Southern royal albatross",1,2020,10,"spring",-0.0590876,"strong_upfront",9.92616,34.6209575,-0.14,-0.03,"STW"
"munida_2020_10_13","TaiaroaEast55.60km","outbound",-45.830173,171.458426,"2020-10-13","fairy_prion","Fairy prion",2,2020,10,"spring",-0.0590876,"strong_upfront",9.92616,34.6209575,-0.14,-0.03,"STW"
